542367550,18/05/2017,7584,15/11/2023 00:35,15/11/2023 00:32,28366,15067,13036,263,3008,8866,640.42,19473,5974,74,38767
525094228,29/12/2014,7638,15/11/2023 12:25,15/11/2023 12:25,51035,27340,23185,510,2757,8912,400.03,16897,13191,67,79755
502550601,23/02/2012,5077,13/11/2023 00:02,14/11/2023 16:45,20841,10380,10248,213,2341,5583,305.37,4433,4922,68,18494
680278396,08/10/2023,4417,05/11/2023 11:31,05/11/2023 11:39,350,198,146,6,2640,3813,36.05,16161,174,56,339
564940130,08/05/2020,5904,29/10/2023 15:45,01/11/2023 13:13,11984,5923,5879,182,2784,7206,582.94,2433,2793,67,10308
525213774,01/01/2015,7961,29/06/2023 00:57,29/06/2023 00:58,31771,17250,14097,424,2738,8619,517.44,13905,8467,67,45774
512836559,06/08/2013,6897,15/11/2023 11:29,15/11/2023 11:30,83693,42050,40704,939,2975,8400,567.97,2929,22972,71,74070
508561616,18/02/2013,5752,11/11/2023 23:23,11/11/2023 23:27,34856,17360,17105,391,2523,7822,435.72,12049,8658,69,36491
535774033,24/02/2016,4781,09/12/2022 17:51,09/12/2022 18:47,8457,4233,4157,67,2126,4770,403.44,19713,1612,68,8809
543111634,17/12/2016,8610,09/11/2023 12:34,09/11/2023 12:29,17639,9739,7690,210,2676,10085,284.15,13905,5394,70,24437
518300116,09/03/2014,7775,29/01/2022 22:36,29/01/2022 22:37,25811,13826,11693,292,2523,7772,256.88,3937,7452,59,40788
510736857,14/05/2013,6372,15/11/2023 12:52,15/11/2023 12:58,41727,21211,20036,480,2627,7656,339.22,2417,9542,71,55417
591333338,16/08/2022,2500,17/08/2022 00:06,17/08/2022 00:02,76,42,30,4,1121,1193,64.18,1825,30,71,106
535773915,24/02/2016,7683,14/11/2023 19:20,14/11/2023 19:37,32121,17418,14376,327,2703,7331,315.08,45057,10135,67,41909
562651531,16/05/2019,5801,28/10/2023 01:04,28/10/2023 20:43,9415,4675,4584,156,2592,6945,654.05,2433,2073,70,10123
508297381,07/02/2013,4169,05/11/2023 17:07,05/11/2023 17:07,12525,6087,6338,100,1770,5210,185.69,16657,3188,61,7700
575602000,29/11/2020,4102,09/06/2022 22:01,09/06/2022 21:59,2410,1114,1256,40,2052,4282,479.04,45057,595,59,1600
526185474,06/02/2015,7172,11/11/2022 16:22,11/11/2022 16:23,19646,10506,9000,140,2657,8359,309.88,13857,5069,70,27434
543090788,16/12/2016,8108,10/11/2023 20:44,11/11/2023 18:23,5482,3110,2312,60,2834,7432,365.31,13089,1672,75,9385
505683301,23/10/2012,7414,01/10/2023 14:51,01/10/2023 15:11,20282,10651,9411,220,2837,7984,370.18,2721,5904,72,20378
567319142,10/01/2020,9651,14/11/2023 21:39,14/11/2023 21:40,15596,9185,6125,286,2810,9653,286.39,20225,5914,62,20553
519852777,14/06/2014,8215,14/11/2023 22:38,14/11/2023 22:40,80559,42921,36749,889,2978,9279,457.85,60497,18387,72,141849
500160492,17/05/2011,4423,12/09/2023 16:44,12/09/2023 16:48,13578,6395,7046,137,2087,5240,487.63,8193,3069,67,13915
523681263,21/11/2014,7304,16/05/2023 02:46,16/05/2023 02:44,18354,9599,8532,223,2600,9138,569.44,2593,5489,67,18778
677126740,28/08/2023,5020,09/11/2023 19:07,09/11/2023 19:11,997,499,481,17,2180,5842,292.76,14865,267,70,811
535456626,13/02/2016,4864,29/10/2023 11:38,29/10/2023 11:54,4274,2196,2039,39,2331,4926,191.72,5137,1071,65,4503
513605619,28/08/2013,8505,30/12/2022 09:43,01/02/2023 07:23,48131,26157,21423,551,2696,9346,429.42,13889,16136,71,53258
528636532,24/05/2015,7384,08/07/2022 20:51,08/07/2022 20:49,15163,7905,7088,170,2580,7635,359.34,4385,4573,72,16504
501594485,22/10/2011,7660,27/06/2023 22:50,26/10/2023 23:15,17726,9491,8008,227,3126,8013,519.17,2433,4150,71,28581
586803702,18/02/2022,3702,10/06/2022 17:14,10/06/2022 17:09,1286,595,674,17,2076,3511,335.4,5377,355,62,574
500520953,17/04/2011,5557,11/11/2023 19:38,11/11/2023 19:47,24681,12342,11971,368,2455,6341,339.37,7953,6754,61,24624
511660412,23/06/2013,6970,28/01/2023 19:30,28/01/2023 19:38,31506,16496,14707,303,2645,8157,323.07,19217,9062,68,29743
578463741,17/03/2021,8892,07/11/2023 14:16,07/11/2023 14:18,3599,2235,1313,51,2799,9586,530.03,2929,1467,73,5970
518894080,12/04/2014,10235,14/11/2023 22:52,14/11/2023 23:08,48768,28264,20036,468,3387,12317,610.54,13857,11737,72,94840
502232587,26/01/2012,11626,03/08/2021 22:54,03/08/2021 22:56,44909,28345,16015,549,3552,10358,794.18,14609,20237,78,78112
502538277,22/02/2012,10913,25/11/2021 21:00,25/11/2021 21:07,27680,16518,10855,307,3090,9589,540.01,13825,9649,76,48268
